Date,1y,2y,3y,4y,5y,6y,7y,8y,9y,10y,12y,15y,20y,25y,30y
11/11/2016,1.0116,1.515,1.509,1.9138,2.0545,1.8603,2.1248,2.3829,2.4455,2.447,2.579,2.4125,2.6005,2.6183,2.6283
11/10/2016,1.012,1.5214,1.5441,1.9565,2.099,1.8755,2.0628,2.3907,2.4487,2.497,2.5725,2.4002,2.535,2.6445,2.657
11/9/2016,1.0048,1.494,1.542,1.97,2.116,1.9258,1.9965,2.3335,2.3943,2.498,2.5277,2.453,2.4418,2.6315,2.6435
11/8/2016,0.997,1.386,1.508,1.9134,2.0573,1.8675,2.0465,2.2065,2.273,2.4445,2.42,2.381,2.4985,2.5673,2.58
11/7/2016,0.9845,1.3685,1.5598,1.77,1.9106,1.805,2.0466,2.2105,2.281,2.3293,2.4365,2.2868,2.488,2.472,2.4835
11/4/2016,0.9592,1.3675,1.5195,1.7545,1.8993,1.7995,2.0253,2.208,2.2765,2.3414,2.4283,2.3092,2.477,2.5295,2.541
11/3/2016,0.97,1.3395,1.4718,1.759,1.9036,1.838,2.0869,2.1447,2.2123,2.3352,2.363,2.3365,2.5269,2.5175,2.5275
11/2/2016,0.9665,1.3205,1.4891,1.7095,1.847,1.713,2.0208,2.072,2.136,2.271,2.2784,2.331,2.4555,2.508,2.5185
11/1/2016,0.981,1.3427,1.5262,1.667,1.795,1.714,1.94,2.1248,2.189,2.1898,2.333,2.3293,2.36,2.555,2.564
10/31/2016,0.989,1.338,1.509,1.7075,1.8403,1.626,1.963,2.124,2.1875,2.2443,2.3275,2.3005,2.3815,2.4845,2.4945
10/28/2016,0.9925,1.31,1.5095,1.7075,1.841,1.4525,2.0058,2.1055,2.171,2.241,2.314,2.3095,2.4065,2.3885,2.3983
10/27/2016,1.0055,1.3485,1.4665,1.6763,1.8133,1.416,1.9815,2.1659,2.2315,2.2265,2.3703,2.3633,2.4039,2.4095,2.4195
10/26/2016,1.004,1.3197,1.477,1.7345,1.874,1.3573,1.9922,2.0967,2.161,2.2863,2.2985,2.3186,2.4018,2.416,2.441
10/25/2016,0.9978,1.288,1.5005,1.6837,1.817,1.3882,1.948,2.0125,2.0733,2.2143,2.206,2.2424,2.3775,2.431,2.4394
10/24/2016,0.9948,1.303,1.4675,1.6247,1.749,1.3845,1.964,2.0355,2.0963,2.1237,2.2285,2.2575,2.3825,2.431,2.4405
10/21/2016,0.983,1.3305,1.4215,1.645,1.7706,1.4095,2.0161,2.0766,2.1305,2.1477,2.2587,2.318,2.435,2.4085,2.42
10/20/2016,0.9805,1.3395,1.422,1.6865,1.816,1.4165,1.959,2.069,2.126,2.1838,2.252,2.22,2.398,2.412,2.4205
10/19/2016,0.9585,1.315,1.4375,1.686,1.8065,1.4348,1.8942,2.0623,2.121,2.172,2.2498,2.2205,2.3185,2.4631,2.4715
10/18/2016,0.951,1.2805,1.333,1.6727,1.8038,1.45,1.8888,2.0208,2.0825,2.1705,2.218,2.1244,2.3423,2.43,2.442
10/17/2016,0.9595,1.284,1.339,1.6255,1.755,1.4015,1.932,2.0373,2.0985,2.1335,2.2298,1.907,2.4067,2.3482,2.359
10/14/2016,0.9755,1.2997,1.2786,1.637,1.7673,1.3655,1.8069,2.0907,2.1524,2.1486,2.2833,1.8835,2.2962,2.3775,2.3915
10/13/2016,0.9829,1.28,1.188,1.6725,1.8139,1.3665,1.8079,2.0345,2.0956,2.2035,2.2334,1.8375,2.3215,2.4453,2.462
10/12/2016,0.9945,1.2398,1.1574,1.6275,1.7586,1.3371,1.718,1.9679,2.0293,2.149,2.1621,1.8742,2.225,2.3441,2.379
10/11/2016,1.005,1.2365,1.1094,1.5735,1.6985,1.3516,1.5315,1.9655,2.0298,2.0805,2.1705,1.8603,2.0035,2.3688,2.391
10/7/2016,0.984,1.244,1.1285,1.571,1.693,1.3221,1.4975,2.012,2.08,2.0834,2.2271,1.8773,1.9835,2.272,2.294
10/6/2016,0.9925,1.1681,1.1255,1.597,1.7277,1.32,1.4409,1.8886,1.959,2.1373,2.119,1.8735,1.94,2.0475,2.068
10/5/2016,0.9835,1.1717,1.1505,1.475,1.6069,1.3493,1.4723,1.8892,1.959,2.0185,2.1195,1.9005,1.9798,2.0287,2.051
10/4/2016,0.971,1.1438,1.1621,1.4836,1.6073,1.3752,1.4671,1.7972,1.8668,2.02,2.025,1.8968,1.962,1.988,2.012
10/3/2016,0.957,1.099,1.1735,1.4085,1.524,1.344,1.4917,1.6028,1.665,1.927,1.8113,1.8286,1.9751,2.029,2.0543
9/30/2016,0.946,1.0733,1.196,1.2781,1.3673,1.3713,1.4955,1.5702,1.6345,1.7205,1.7848,1.778,1.9718,2.009,2.0325
9/29/2016,0.9325,1.0335,1.1741,1.2438,1.3294,1.378,1.514,1.5142,1.5813,1.69,1.7354,1.7862,2.001,2.019,2.0407
9/28/2016,0.9325,1.0503,1.1553,1.1886,1.2695,1.335,1.525,1.5465,1.6121,1.6388,1.7695,1.759,1.996,2.016,2.0375
9/27/2016,0.9375,1.0485,1.1531,1.2135,1.2997,1.36,1.4718,1.54,1.6051,1.6707,1.7594,1.7799,1.9258,2.0477,2.0708
9/26/2016,0.9325,1.07,1.1275,1.2095,1.2951,1.324,1.4314,1.565,1.63,1.663,1.7795,1.7671,1.8735,2.0412,2.0635
9/23/2016,0.947,1.08,1.1308,1.2355,1.3217,1.3085,1.4343,1.5665,1.629,1.687,1.7768,1.7641,1.884,1.9705,1.992
9/22/2016,0.955,1.087,1.0995,1.2475,1.3323,1.2615,1.4047,1.5855,1.6495,1.684,1.8005,1.789,1.8563,1.917,1.939
9/21/2016,0.962,1.1075,1.0955,1.2615,1.3488,1.2415,1.4215,1.5925,1.653,1.706,1.7993,1.8224,1.877,1.9289,1.9515
9/20/2016,0.964,1.095,1.1167,1.2835,1.3685,1.21,1.3956,1.5355,1.5933,1.7065,1.7343,1.7596,1.8669,1.901,1.9235
9/19/2016,0.961,1.0838,1.1435,1.2515,1.3269,1.216,1.3918,1.4925,1.5476,1.6448,1.6845,1.787,1.866,1.9212,1.943
9/16/2016,0.9428,1.0808,1.1333,1.226,1.2955,1.206,1.4213,1.4956,1.5518,1.5976,1.6917,1.7855,1.8889,1.914,1.9378
9/15/2016,0.927,1.061,1.1595,1.2245,1.2957,1.212,1.449,1.467,1.5245,1.6027,1.6637,1.7339,1.924,1.9132,1.938
9/14/2016,0.9388,1.0611,1.1745,1.1966,1.2655,1.248,1.4099,1.485,1.5432,1.5748,1.6848,1.7571,1.855,1.9353,1.9595
9/13/2016,0.9611,1.032,1.1375,1.2042,1.2773,1.251,1.4385,1.4615,1.5217,1.5954,1.6681,1.7295,1.883,1.9705,1.9955
9/12/2016,0.958,1.0258,1.1587,1.1721,1.2457,1.284,1.4425,1.458,1.5175,1.5755,1.6647,1.7145,1.8812,1.8985,1.9215
9/9/2016,0.9735,1.041,1.132,1.169,1.243,1.2975,1.3967,1.4871,1.5456,1.5715,1.6908,1.651,1.8285,1.9263,1.949
9/8/2016,0.9614,1.064,1.113,1.1947,1.2725,1.3095,1.4225,1.515,1.575,1.599,1.7223,1.626,1.8495,1.9245,1.9471
9/7/2016,0.9303,1.0645,1.0824,1.2218,1.2981,1.2855,1.3882,1.471,1.527,1.6291,1.665,1.5875,1.825,1.896,1.898
9/6/2016,0.9255,1.0863,1.068,1.2045,1.2739,1.2675,1.3726,1.4995,1.5553,1.5774,1.6933,1.588,1.8085,1.8713,1.893
9/2/2016,0.9593,1.1007,1.043,1.2306,1.3005,1.2845,1.3207,1.5015,1.5555,1.6055,1.6918,1.5743,1.7435,1.891,1.9115
9/1/2016,0.9525,1.102,1.0495,1.2435,1.311,1.3232,1.3005,1.4552,1.541,1.6045,1.6533,1.6045,1.7171,1.8675,1.8895
8/31/2016,0.966,1.068,1.0487,1.2155,1.301,1.2785,1.2683,1.4811,1.5085,1.5591,1.6418,1.6385,1.6768,1.8515,1.8725
8/30/2016,0.955,1.086,1.0437,1.2035,1.2687,1.3047,1.2727,1.4475,1.5345,1.556,1.6665,1.629,1.6775,1.7855,1.8068
8/29/2016,0.952,1.066,1.0726,1.227,1.2935,1.2467,1.2605,1.433,1.502,1.5826,1.6375,1.6761,1.6637,1.7585,1.779
8/26/2016,0.9735,1.0495,1.0824,1.194,1.257,1.192,1.2704,1.3775,1.4875,1.552,1.623,1.7165,1.7005,1.7165,1.7375
8/25/2016,0.938,1.0255,1.0987,1.177,1.241,1.1905,1.307,1.357,1.43,1.5375,1.561,1.729,1.7325,1.718,1.739
8/24/2016,0.92,1.013,1.101,1.1395,1.1988,1.261,1.3075,1.3227,1.4085,1.4776,1.5375,1.7123,1.7205,1.7055,1.7275
8/23/2016,0.9315,0.9928,1.1055,1.1235,1.1808,1.267,1.3458,1.327,1.374,1.4558,1.5009,1.7185,1.7702,1.7457,1.7705
8/22/2016,0.9295,0.996,1.081,1.0957,1.1492,1.2595,1.3645,1.3138,1.377,1.42,1.5035,1.718,1.8147,1.7765,1.8005
8/19/2016,0.925,0.999,1.0506,1.103,1.158,1.273,1.377,1.3265,1.3625,1.4225,1.4878,1.7463,1.828,1.763,1.7855
8/18/2016,0.8965,0.9935,1.0739,1.098,1.1505,1.252,1.353,1.363,1.3781,1.4079,1.512,1.6835,1.8135,1.813,1.8355
8/17/2016,0.9046,1.016,1.109,1.0962,1.1515,1.241,1.3392,1.3623,1.4155,1.4265,1.5472,1.6965,1.8235,1.8603,1.885
8/16/2016,0.9,1.0255,1.0845,1.1283,1.1863,1.306,1.3545,1.4025,1.4125,1.463,1.541,1.611,1.8188,1.8729,1.898
8/15/2016,0.886,1.0363,1.1143,1.1365,1.1923,1.243,1.3925,1.427,1.455,1.4589,1.5878,1.552,1.8435,1.8598,1.8858
8/12/2016,0.8935,1.0373,1.082,1.1591,1.2206,1.214,1.3435,1.4385,1.483,1.5037,1.6233,1.5485,1.778,1.8735,1.9015
8/11/2016,0.9245,1.038,1.0352,1.164,1.229,1.211,1.3671,1.4152,1.4945,1.535,1.6347,1.604,1.7895,1.866,1.8925
8/10/2016,0.904,1.0154,1.0301,1.1725,1.24,1.2085,1.3035,1.4055,1.4728,1.546,1.616,1.6128,1.7017,1.8875,1.9115
8/9/2016,0.9295,0.9892,1.0994,1.1475,1.216,1.2402,1.2475,1.4171,1.4658,1.525,1.6171,1.578,1.64,1.822,1.8445
8/8/2016,0.9305,1.0092,1.0995,1.1205,1.192,1.198,1.2465,1.456,1.4755,1.521,1.6208,1.5808,1.6337,1.8325,1.8554
8/5/2016,0.9155,1.041,1.0968,1.1423,1.2125,1.214,1.3185,1.404,1.5131,1.5285,1.653,1.5651,1.682,1.7425,1.764
8/4/2016,0.866,1.0255,1.113,1.1793,1.25,1.225,1.3238,1.4243,1.458,1.565,1.593,1.5475,1.6935,1.6802,1.7007
8/3/2016,0.874,1.051,1.095,1.1473,1.211,1.211,1.3105,1.3553,1.4767,1.507,1.6075,1.6238,1.653,1.672,1.692
8/2/2016,0.859,1.0293,1.088,1.1768,1.239,1.183,1.3225,1.2994,1.403,1.5245,1.5265,1.5852,1.6532,1.721,1.74
8/1/2016,0.845,0.9893,1.132,1.136,1.1893,1.2315,1.302,1.2986,1.3468,1.4471,1.4685,1.5575,1.64,1.7284,1.747
7/29/2016,0.8245,0.9833,1.075,1.0849,1.135,1.1825,1.29,1.3699,1.346,1.3898,1.4662,1.5481,1.6188,1.6855,1.7013
7/28/2016,0.854,1.043,1.0435,1.0795,1.1318,1.2245,1.3582,1.3748,1.4091,1.3893,1.5282,1.5535,1.6962,1.6827,1.6982
7/27/2016,0.8695,1.0395,1.0525,1.1532,1.213,1.265,1.298,1.3581,1.421,1.456,1.5348,1.6043,1.666,1.6715,1.6875
7/26/2016,0.8807,1.0348,1.046,1.1548,1.2075,1.252,1.2705,1.368,1.4007,1.4618,1.506,1.5825,1.635,1.6495,1.664
7/25/2016,0.891,1.0523,1.0612,1.1531,1.2058,1.151,1.2642,1.3485,1.4099,1.439,1.512,1.5871,1.6285,1.7275,1.7425
7/22/2016,0.87,1.0365,1.0158,1.1682,1.2205,1.1883,1.2618,1.3359,1.3899,1.4472,1.495,1.6124,1.6405,1.702,1.721
7/21/2016,0.8615,1.0322,1.0345,1.1485,1.2,1.199,1.2971,1.406,1.3776,1.428,1.48,1.612,1.696,1.6695,1.6875
7/20/2016,0.8395,1.0662,1.0395,1.1395,1.1895,1.174,1.258,1.3482,1.4502,1.4148,1.5545,1.5707,1.6785,1.6645,1.6835
7/19/2016,0.8165,1.015,1.0195,1.193,1.249,1.119,1.2725,1.3225,1.3942,1.4882,1.5082,1.6157,1.681,1.6785,1.6985
7/18/2016,0.8075,0.9885,1.0118,1.1305,1.1858,1.173,1.2845,1.3145,1.3695,1.4353,1.4833,1.579,1.7105,1.7375,1.759
7/15/2016,0.7915,0.9997,1.057,1.0985,1.1548,1.1805,1.2742,1.3145,1.36,1.4123,1.472,1.6175,1.712,1.7215,1.7452
7/14/2016,0.771,0.994,1.0108,1.103,1.1557,1.2353,1.2427,1.3504,1.3595,1.4005,1.4735,1.6705,1.668,1.7225,1.745
7/13/2016,0.757,1.001,1.0495,1.0992,1.1525,1.259,1.2907,1.3148,1.3984,1.4005,1.52,1.6653,1.714,1.755,1.78
7/12/2016,0.7703,0.9615,1.0733,1.1212,1.1801,1.2397,1.2415,1.3274,1.366,1.4422,1.4941,1.5945,1.6821,1.758,1.783
7/11/2016,0.747,0.976,1.054,1.075,1.1355,1.223,1.2838,1.3406,1.3774,1.413,1.5015,1.6365,1.7192,1.712,1.7365
7/8/2016,0.718,0.9783,0.9609,1.093,1.1528,1.217,1.3276,1.3326,1.392,1.4225,1.5219,1.649,1.7735,1.7595,1.7848
7/7/2016,0.7065,0.9595,0.9838,1.1,1.1624,1.1778,1.3155,1.2995,1.3869,1.4385,1.521,1.6175,1.769,1.73,1.7575
7/6/2016,0.6928,0.9595,0.984,1.0815,1.1453,1.1867,1.22,1.3457,1.351,1.4355,1.4805,1.5465,1.7053,1.766,1.7925
7/5/2016,0.6835,0.9985,0.9677,1.065,1.1223,1.162,1.2583,1.2972,1.397,1.398,1.5255,1.5945,1.748,1.821,1.8485
7/1/2016,0.6897,0.9615,0.9333,1.1135,1.172,1.142,1.2692,1.3395,1.349,1.4429,1.4841,1.5935,1.761,1.8187,1.8456
6/30/2016,0.675,0.9948,0.9866,1.064,1.1215,1.097,1.2418,1.386,1.3912,1.3967,1.524,1.6582,1.7305,1.7582,1.789
6/29/2016,0.6975,1.0085,1.0065,1.104,1.163,1.1405,1.183,1.3745,1.4395,1.4385,1.5755,1.6758,1.6563,1.801,1.8315
6/28/2016,0.667,0.991,1.0395,1.1345,1.1988,1.0762,1.2358,1.284,1.4295,1.4882,1.5685,1.6695,1.7043,1.814,1.8445
6/27/2016,0.657,0.913,1.062,1.1177,1.185,0.9982,1.242,1.3245,1.3425,1.4795,1.492,1.6704,1.701,1.7845,1.816
6/24/2016,0.665,0.9293,1.0393,1.0175,1.0817,1.0265,1.2987,1.3357,1.383,1.3966,1.5338,1.6572,1.7675,1.7077,1.738
6/23/2016,0.789,0.9228,1.0237,1.0465,1.115,1.011,1.3225,1.306,1.395,1.4379,1.5448,1.6247,1.782,1.7565,1.787
6/22/2016,0.7665,0.9088,1.0093,1.0525,1.125,1.0175,1.3069,1.244,1.3641,1.449,1.5138,1.6405,1.7762,1.7518,1.7815
6/21/2016,0.7805,0.8805,0.9745,1.0325,1.1025,1.069,1.2937,1.295,1.2997,1.418,1.4445,1.6141,1.7822,1.8185,1.8485
6/20/2016,0.779,0.9258,0.9725,0.9905,1.052,1.0707,1.2848,1.3,1.35,1.352,1.4935,1.5945,1.769,1.832,1.8605
6/17/2016,0.75,0.9477,0.9535,1.0468,1.108,1.1108,1.246,1.3594,1.354,1.4005,1.4942,1.5314,1.738,1.8265,1.8558
6/16/2016,0.744,0.971,0.9325,1.061,1.1175,1.06,1.2577,1.3822,1.4144,1.4039,1.5575,1.594,1.7535,1.836,1.8683
6/15/2016,0.7403,0.991,0.896,1.1039,1.169,1.0283,1.2319,1.3694,1.4373,1.4653,1.578,1.5205,1.728,1.8222,1.8535
6/14/2016,0.7766,0.9671,0.9285,1.1286,1.193,1.129,1.2118,1.3568,1.4265,1.488,1.5695,1.4627,1.71,1.792,1.824
6/13/2016,0.7598,0.955,0.8821,1.1057,1.17,1.316,1.163,1.3477,1.4161,1.4783,1.5664,1.5055,1.642,1.8075,1.8395
6/10/2016,0.7695,0.9353,0.8145,1.088,1.1526,1.2605,1.2098,1.31,1.4055,1.4699,1.5535,1.4995,1.708,1.7825,1.8145
6/9/2016,0.7915,0.905,0.8165,1.078,1.1455,1.2805,1.1437,1.3236,1.3685,1.4581,1.5185,1.5205,1.6333,1.7653,1.7972
6/8/2016,0.799,0.8985,0.8,1.04,1.1061,1.263,1.0657,1.2965,1.3832,1.422,1.5345,1.5718,1.5823,1.695,1.726
6/7/2016,0.7995,0.879,0.7873,1.042,1.113,1.191,1.0985,1.2758,1.356,1.4375,1.5075,1.598,1.6273,1.7631,1.795
6/6/2016,0.8125,0.8568,0.8385,1.0223,1.089,1.1585,1.0848,1.2245,1.3358,1.41,1.488,1.628,1.6235,1.687,1.7195
6/3/2016,0.8043,0.8305,0.8245,1.0015,1.0693,1.144,1.095,1.275,1.2815,1.3901,1.4285,1.5788,1.6445,1.642,1.6775
6/2/2016,0.8795,0.8565,0.8072,0.9617,1.0281,1.1975,1.149,1.2072,1.3345,1.334,1.487,1.5521,1.718,1.6874,1.7225
6/1/2016,0.881,0.822,0.851,0.9979,1.0681,1.185,1.143,1.1305,1.2655,1.3895,1.4155,1.6905,1.6975,1.6844,1.7205
5/31/2016,0.871,0.7675,0.8053,0.943,1.0075,1.222,1.1533,1.166,1.1907,1.3193,1.3495,1.8605,1.7265,1.707,1.7425
5/27/2016,0.882,0.7595,0.7794,0.8689,0.9283,1.2723,1.1928,1.1535,1.2285,1.2468,1.3913,1.7985,1.7525,1.7565,1.7925
5/26/2016,0.852,0.7425,0.8445,0.8819,0.9516,1.284,1.1398,1.167,1.2173,1.2865,1.3836,1.8187,1.7065,1.76,1.793
5/25/2016,0.8735,0.7285,1.0217,0.8643,0.9338,1.293,1.1065,1.219,1.233,1.2762,1.4025,1.799,1.685,1.791,1.8285
5/24/2016,0.8835,0.77,0.9728,0.859,0.937,1.3185,1.214,1.2155,1.288,1.2935,1.454,1.7167,1.8305,1.8148,1.85
5/23/2016,0.871,0.7555,0.9958,0.9135,0.9879,1.2857,1.4056,1.2299,1.281,1.3475,1.456,1.679,1.99,1.771,1.8056
5/20/2016,0.8618,0.7335,0.987,0.9045,0.9855,1.406,1.3473,1.269,1.3005,1.347,1.477,1.6865,1.9275,1.7521,1.7905
5/19/2016,0.859,0.772,0.9315,0.8928,0.9823,1.4325,1.369,1.216,1.3387,1.365,1.511,1.7152,1.9455,1.901,1.941
5/18/2016,0.848,0.7343,0.9115,0.936,1.0234,1.4237,1.3503,1.1803,1.2855,1.4018,1.4592,1.7173,1.925,2.054,2.0885
5/17/2016,0.8055,0.7132,0.8988,0.888,0.973,1.4492,1.275,1.2959,1.25,1.3485,1.4275,1.751,1.8422,1.9918,2.026
5/16/2016,0.7785,0.7517,0.952,0.859,0.9448,1.4053,1.24,1.4872,1.369,1.3135,1.5589,1.7885,1.806,2.0089,2.0425
5/13/2016,0.7585,0.9145,0.9355,0.9404,1.037,1.4445,1.2285,1.4276,1.56,1.438,1.739,1.8045,1.8185,1.9871,2.021
5/12/2016,0.7635,0.876,0.9623,1.123,1.22,1.448,1.278,1.45,1.4994,1.626,1.678,1.83,1.842,1.905,1.939
5/11/2016,0.7505,0.898,1.005,1.0697,1.1667,1.415,1.2684,1.4313,1.5215,1.5649,1.6992,1.857,1.846,1.8697,1.9045
5/10/2016,0.7485,0.8918,1.0185,1.0912,1.1867,1.41,1.305,1.3527,1.5023,1.5872,1.68,1.8055,1.8785,1.8845,1.922
5/9/2016,0.7388,0.8469,1.0223,1.079,1.1705,1.4215,1.3516,1.3153,1.423,1.568,1.5978,1.8975,1.9145,1.906,1.941
5/6/2016,0.758,0.833,1.0425,1.0169,1.1025,1.4165,1.365,1.3075,1.3848,1.4875,1.5585,1.9247,1.932,1.911,1.9465
5/5/2016,0.75,0.8233,1.0253,0.9926,1.0745,1.345,1.3755,1.353,1.3795,1.4485,1.561,1.9383,1.9615,1.9425,1.9775
5/4/2016,0.7595,0.874,1.152,0.9755,1.056,1.309,1.4025,1.3457,1.4213,1.445,1.5945,1.9565,1.988,1.9775,2.011
5/3/2016,0.768,0.8545,1.1681,1.0323,1.1142,1.2607,1.3655,1.3823,1.4165,1.4843,1.594,1.928,1.9345,1.9955,2.0293
5/2/2016,0.7865,0.8718,1.1495,1.0173,1.0995,1.2937,1.481,1.426,1.4525,1.481,1.6285,1.9555,2.021,2.028,2.0645
4/29/2016,0.783,0.9082,1.1855,1.05,1.1355,1.2565,1.5079,1.4405,1.495,1.5165,1.6685,1.947,2.0485,2.0535,2.09
4/28/2016,0.7825,0.9205,1.1298,1.0976,1.1845,1.268,1.5027,1.453,1.5092,1.5582,1.6838,1.925,2.067,1.9985,2.0333
4/27/2016,0.7905,0.9235,1.1755,1.1106,1.1982,1.2515,1.516,1.48,1.5235,1.5725,1.704,1.9265,2.072,2.082,2.114
4/26/2016,0.8105,0.9403,1.1813,1.116,1.2055,1.2926,1.524,1.4385,1.5505,1.5885,1.7315,1.9361,2.074,2.1093,2.1425
4/25/2016,0.8105,0.9253,1.1488,1.1378,1.229,1.268,1.4855,1.5505,1.507,1.6167,1.6825,1.9397,2.0588,2.131,2.166
4/22/2016,0.8045,1.0365,1.1323,1.1175,1.2029,1.309,1.524,1.577,1.6143,1.57,1.7805,1.8878,2.0828,2.128,2.167
4/21/2016,0.799,1.0455,1.1385,1.2454,1.3255,1.3365,1.5253,1.5749,1.641,1.6733,1.807,1.8715,2.0705,2.136,2.1695
4/20/2016,0.795,1.0294,1.1298,1.2665,1.3505,1.4093,1.4943,1.585,1.6413,1.7,1.8155,1.8275,2.0505,2.1239,2.1592
4/19/2016,0.7708,1.081,1.0637,1.25,1.3385,1.377,1.4925,1.5933,1.65,1.703,1.82,1.8695,2.0508,2.1455,2.179
4/18/2016,0.7548,1.064,1.0245,1.2815,1.326,1.366,1.5046,1.559,1.6495,1.71,1.8245,1.8438,2.0589,2.1303,2.1615
4/15/2016,0.7515,1.0082,0.9828,1.2795,1.3545,1.388,1.4995,1.5955,1.6255,1.7103,1.8035,1.8706,2.0675,2.1115,2.1435
4/14/2016,0.763,1.0478,0.9945,1.2295,1.3175,1.454,1.4295,1.597,1.661,1.689,1.8335,1.8599,2.019,2.1112,2.1431
4/13/2016,0.7525,1.0558,0.963,1.2745,1.361,1.4412,1.398,1.568,1.662,1.7225,1.829,1.8928,2.0065,2.1188,2.1502
4/12/2016,0.7535,1.0305,0.963,1.2795,1.3645,1.4185,1.3488,1.5675,1.6341,1.7218,1.8057,1.867,1.9635,2.13,2.1645
4/11/2016,0.7425,1.0155,0.9455,1.244,1.329,1.3945,1.385,1.5797,1.636,1.6956,1.808,1.9085,2.005,2.084,2.12
4/8/2016,0.7425,1.0175,0.9782,1.2325,1.3218,1.3835,1.3495,1.5746,1.647,1.698,1.819,1.943,1.9835,2.0738,2.1115
4/7/2016,0.7285,1.0077,0.959,1.2418,1.3325,1.317,1.3645,1.5077,1.642,1.71,1.818,2.0179,2.011,2.033,2.0715
4/6/2016,0.747,0.9525,0.9893,1.234,1.3273,1.2892,1.349,1.479,1.578,1.705,1.76,1.975,2.0015,2.073,2.111
4/5/2016,0.736,0.915,1.0095,1.161,1.2527,1.272,1.3903,1.4293,1.5519,1.6435,1.74,1.9647,2.0315,2.0535,2.093
4/4/2016,0.75,0.882,1.0609,1.1212,1.215,1.3138,1.3643,1.468,1.5025,1.6199,1.6935,1.987,2.0073,2.0815,2.1225
4/1/2016,0.758,0.8895,1.0402,1.0765,1.1677,1.284,1.4065,1.4335,1.5431,1.5708,1.7359,2.043,2.0465,2.0722,2.1135
3/31/2016,0.74,0.8655,1.0373,1.0968,1.1955,1.293,1.4368,1.4523,1.51,1.6133,1.7075,2.0295,2.0815,2.1,2.1395
3/30/2016,0.744,0.862,1.0585,1.061,1.1585,1.2535,1.5115,1.4377,1.5305,1.5805,1.7315,2.004,2.1543,2.0765,2.1165
3/29/2016,0.768,0.8458,1.1052,1.0643,1.1658,1.253,1.4765,1.478,1.517,1.6038,1.721,1.975,2.1095,2.1153,2.154
3/28/2016,0.815,0.8747,1.0967,1.0465,1.148,1.2213,1.4638,1.4503,1.557,1.5913,1.7562,1.9633,2.1027,2.15,2.1893
3/25/2016,0.82,0.8595,1.08,1.085,1.1885,1.28,1.486,1.4945,1.5295,1.6295,1.7292,1.9,2.1255,2.221,2.2599
3/24/2016,0.823,0.8815,1.0651,1.063,1.1645,1.249,1.553,1.5265,1.5733,1.6018,1.7725,1.8795,2.1775,2.1755,2.213
3/23/2016,0.811,0.8978,1.0557,1.0975,1.2032,1.287,1.5405,1.603,1.606,1.646,1.8065,1.862,2.1635,2.1703,2.21
3/22/2016,0.819,0.9335,1.003,1.1207,1.2295,1.304,1.516,1.5655,1.6834,1.6793,1.883,1.9028,2.1375,2.1925,2.2315
3/21/2016,0.8025,0.919,0.9732,1.1823,1.298,1.284,1.4903,1.5511,1.644,1.7567,1.8415,1.8824,2.1085,2.2425,2.2795
3/18/2016,0.7785,0.9175,0.9593,1.157,1.2677,1.328,1.4797,1.5738,1.63,1.716,1.829,1.8985,2.095,2.227,2.2635
3/17/2016,0.7825,0.9365,0.9905,1.1515,1.2598,1.349,1.413,1.6405,1.652,1.702,1.851,1.8653,2.032,2.202,2.238
3/16/2016,0.7748,0.9709,0.972,1.173,1.281,1.4383,1.3865,1.6283,1.7175,1.724,1.9115,1.863,2.0111,2.173,2.21
3/15/2016,0.8498,0.9645,0.9723,1.2298,1.345,1.4465,1.3693,1.6025,1.7055,1.7881,1.899,1.8152,1.9948,2.1585,2.194
3/14/2016,0.834,0.952,0.9425,1.2195,1.333,1.4175,1.4113,1.5757,1.68,1.776,1.8733,1.8845,2.0345,2.096,2.1325
3/11/2016,0.8315,0.9418,0.941,1.1997,1.3115,1.4683,1.3822,1.5655,1.652,1.7509,1.8445,1.8435,2.0165,2.0745,2.1105
3/10/2016,0.8123,0.9355,0.9163,1.1807,1.2899,1.431,1.3948,1.5,1.6425,1.722,1.834,1.8888,2.032,2.059,2.095
3/9/2016,0.7998,0.8953,0.958,1.1698,1.278,1.38,1.3555,1.4755,1.577,1.7122,1.7695,1.9015,2.003,2.0979,2.133
3/8/2016,0.783,0.8685,0.9317,1.1092,1.2141,1.4123,1.356,1.4575,1.5554,1.6474,1.749,1.8977,1.9985,2.0825,2.1195
3/7/2016,0.798,0.857,0.9648,1.079,1.1841,1.4175,1.3205,1.4996,1.5371,1.6261,1.731,1.938,1.948,2.097,2.1335
3/4/2016,0.7725,0.8828,0.9785,1.0625,1.167,1.518,1.3833,1.4711,1.5788,1.6077,1.7722,1.9155,2.0175,2.0705,2.1093
3/3/2016,0.7615,0.8675,0.948,1.1,1.2083,1.498,1.351,1.4855,1.552,1.6502,1.75,1.9868,1.9745,2.0645,2.1025
3/2/2016,0.7678,0.8678,0.9808,1.0747,1.178,1.514,1.3898,1.4465,1.5669,1.6241,1.7656,1.985,2.02,2.0125,2.0495
3/1/2016,0.7645,0.8435,1.0163,1.079,1.186,1.456,1.407,1.4468,1.528,1.6403,1.7295,1.9905,2.0319,2.082,2.1196
2/29/2016,0.7415,0.845,1.103,1.044,1.1475,1.3945,1.3898,1.4095,1.5285,1.6018,1.7287,1.9625,2.0305,2.0375,2.075
